Ticker,shortname,Sàn NY,Level1,Level2,Level3,Level4,Số CP niêm yết,Số CP lưu hành,Số CP lưu hành BQ hiện tại,Free Fload,Giá đóng cửa,Vốn hóa,KLTB 30 ngày,KLTB 30 ngày/Số CPLH,KLTB 90 ngày,KLTB 90 ngày/Số CPLH,KLTB 180 ngày,KLTB 180 ngày/Số CPLH bình quân hiện tại,GTTB 30 ngày,GTTB 90 ngày,GTTB 180 ngày,Lãi gộp/Doanh thu,LN ròng/Doanh thu,LN ròng/Doanh thu1,ROE,ROA,khả năng thanh toán ngắn hạn,Tổng công nợ/Vốn CSH,tỷ lệ dòng tền trước thuế và thu nhập/thu nhập trước lãi và thuế,EV/EBITDA,EPS,BV,P/E,P/B,updatedate
CSV,Công ty Cổ phần Hóa chất Cơ bản miền Nam,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",44200000,44200000,44200000.0,13260000,18250,,93203.5,0.00210867647058823,81762.8333333333,0.0018498378582202102,67925.3333333333,0.00153677224736048,1841145500,1694238166.66666,1435969587.5,,,,,,,,,,3174.0,13115.6869864253,1900-01-05 17:59:02.642000,1.3914635214219901,2020-03-26 00:00:00
CTD,Công ty Cổ phần Xây dựng Coteccons,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,79255000,76292573,76276845.66666658,34331657,51800,,210442.5,0.00275836155113027,185343.5,0.0024293780208461398,128237.916666666,0.00168121682990238,12619482000,10929905833.3333,8027101033.33333,,,,,,,,,,7769.0,59887.2319113981,1900-01-06 16:15:51.406000,0.8649589962120301,2020-03-26 00:00:00
CTF,Công ty Cổ phần City Auto,HOSE,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Sản xuất ô tô,45539968,45539968,45239968.0,25046982,22550,,146676.0,0.0032208191274969698,152314.166666666,0.00334462612417001,154437.166666666,0.0034137328891715103,3193778000,3391261833.33333,3467924050.0,,,,,,,,,,624.0,10603.262192333299,1900-03-12 02:30:51.568000,2.12670398892,2020-03-26 00:00:00
CTG,Ngân hàng Thương mại Cổ phần Công thương Việt Nam,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,3723404556,3723404556,3723404600.0,335106410,18800,,7422109.5,0.00199336639045569,7493715.0,0.00201259758033126,5234192.58333333,0.00140575444939111,167089384000,181933479333.333,122693977029.166,,,,,,,,,,1266.0,14780.5137803181,1900-01-12 06:04:19.973000,1.27194495938525,2020-03-26 00:00:00
CTI,Công ty Cổ phần Đầu tư Phát triển Cường Thuận IDICO,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,62999997,62999997,62999997.0,47249997,21500,,130494.0,0.00207133343196825,226236.66666666602,0.0035910583720609795,385085.416666666,0.00611246722228679,2834535500,4897183500.0,8988259920.83333,,,,,,,,,,995.0,10644.602434357701,1900-02-12 16:18:15.082000,2.01980300650816,2020-03-26 00:00:00
CTS,Công ty Cổ phần Chứng khoán Ngân hàng Công thương Việt Nam,HOSE,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,106436576,106399614,106399623.816666,26599904,5830,,103663.0,0.00097427985030096,56897.0,0.000534748180571406,38863.8333333333,0.000365262882886674,661167000,376258833.333333,270862057.5,,,,,,,,,,852.0,11722.4442328346,1900-01-06 22:19:58.800000,0.497336552360823,2020-03-26 00:00:00
CVT,Công ty Cổ phần CMC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,36690887,36690887,36690887.0,29352710,15300,,306176.0,0.00834474238793954,195239.66666666602,0.0053212032368328,219658.0,0.00598671817337095,5280794000,3643405666.6666603,4572318812.5,,,,,,,,,,6298.0,15058.3230474375,1900-01-04 19:53:37.995000,1.0160493935348,2020-03-26 00:00:00
D2D,Công ty Cổ phần Phát triển Đô thị Công nghiệp số 2,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,21354984,21309968,21309968.0,9589485,45500,,214113.0,0.0100475514557318,189766.333333333,0.00890505013115615,175680.833333333,0.00824406837839143,11209750000,10994583666.6666,12081576408.3333,,,,,,,,,,5378.0,33645.295601027996,1900-01-08 11:55:21.007000,1.3523435947642402,2020-03-26 00:00:00
DAG,Công ty Cổ phần Tập đoàn Nhựa Đông Á,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",51795085,51793792,51793792.0,28486586,5200,,186936.5,0.00360924529333554,168563.5,0.00325451166039358,190130.91666666602,0.00367092096030865,1018387500,1039586166.66666,1225802055.8333302,,,,,,,,,,2150.0,13790.9463693818,1900-01-02 10:02:29.215000,0.377058967580706,2020-03-26 00:00:00
DAH,Công ty Cổ phần Tập đoàn Khách sạn Đông Á,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,34200000,34200000,34200000.0,30780000,8700,,449867.0,0.0131540058479532,686271.333333333,0.0200664132553606,834198.75,0.0243917763157894,3745630500,6058985833.33333,7958021035.0,,,,,,,,,,1949.32,9926.353517719292,1900-02-19 18:07:19.484000,0.876454781150987,2020-03-26 00:00:00
DAT,Công ty cổ phần Đầu tư Du lịch và Phát triển Thủy sản,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,46005413,46005413,46005413.0,4600541,14900,,21.0,4.5646802475178297e-07,11.5,2.4997058498311896e-07,25.75,5.59716744636114e-07,376500,203000.0,436583.33333333296,,,,,,,,,,712.0,11736.4325546,1900-01-20 01:38:36.686000,1.2695510267436398,2020-03-26 00:00:00
DBC,Công ty Cổ phần Tập đoàn Dabaco Việt Nam,HOSE,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,91099828,91099828,91103338.0,45549914,17650,,303737.5,0.00333411716210924,263487.666666666,0.00289229598399095,210470.25,0.00231023642624378,5524112500,5497180666.66666,4646785395.83333,,,,,,,,,,3280.0,29171.2740935275,1900-01-05 09:09:32.929000,0.605047278477155,2020-03-26 00:00:00
DBD,Công ty Cổ phần Dược - Trang thiết bị y tế Bình Định,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,52379000,52378915,52378915.0,41903132,48000,,80854.5,0.00154364594990178,71593.8333333333,0.00136684452767556,111230.33333333301,0.0021235707790688897,3733893000,3568492333.3333297,6161061575.0,,,,,,,,,,0.0,11520.389481437,1900-01-28 09:45:48.943000,4.16652579996039,2020-03-26 00:00:00
DCL,Công ty Cổ phần Dược phẩm Cửu Long,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,56832824,56832824,56836284.0,17049847,19950,,137673.5,0.00242242933414676,138719.5,0.00244083419117093,139289.5,0.00245071440631129,2844878000,3271754666.6666603,3475286583.33333,,,,,,,,,,3198.0,30828.401173246002,1900-01-06 05:44:12.581000,0.647130543289844,2020-03-26 00:00:00
DCM,Công ty Cổ phần Phân bón Dầu Khí Cà Mau,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",529400000,529400000,529400000.0,132350000,5670,,555882.5,0.00105002361163581,369326.166666666,0.000697631595516937,309294.25,0.0005842354552323379,3175210500,2178804833.33333,1998536665.0,,,,,,,,,,0.0,13460.6601006763,1900-01-02 20:27:34.428000,0.421227484951877,2020-03-26 00:00:00
DGW,Công ty Cổ phần Thế Giới Số,HOSE,Dịch vụ Tiêu dùng,Bán lẻ,Bán lẻ,Phân phối hàng chuyên dụng,41951747,41800278,41536944.666666605,20900139,18400,,522159.0,0.0124917590261002,502794.166666666,0.0120284885824603,541114.333333333,0.0130273022649057,11925485500,12154062166.6666,13262101258.3333,,,,,,,,,,5107.0,30989.130029995897,1900-01-01 13:17:09.691000,0.593756584395551,2020-03-26 00:00:00
DHA,Công ty Cổ phần Hóa An,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,15119946,14726073,14737377.3333333,8099340,29350,,2150.5,0.000146033501259976,4504.0,0.000305852076110175,4340.75,0.000294540195437759,62451500,138785333.33333302,132708625.0,,,,,,,,,,1007.0,20652.3681737355,1900-01-29 06:10:49.085000,1.4211445270148502,2020-03-26 00:00:00
DHC,Công ty Cổ phần Đông Hải Bến Tre,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Sản xuất giấy,55995783,55995783,53732342.0361111,27997892,32800,,231225.0,0.00412932881034987,170774.333333333,0.0030497713253395,177871.16666666602,0.00331031851444568,8413069500,6379024166.66666,6777476425.0,,,,,,,,,,2853.0,16485.4700962058,1900-01-11 22:31:55.852000,1.9896308572692,2020-03-26 00:00:00
DHG,Công ty Cổ phần Dược Hậu Giang,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,130746071,130746071,130747381.0,7844764,82500,,40584.5,0.000310407033187253,38358.1666666666,0.00029337911551213303,26028.5,0.000199074733282802,3454038000,3521952500.0,2400894308.33333,,,,,,,,,,5169.0,26120.720047466602,1900-01-13 11:38:03.549000,3.1584121666661797,2020-03-26 00:00:00
DHM,Công ty Cổ phần Thương mại & Khai thác Khoáng sản Dương Hiếu,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng ,31396180,31396180,31396180.0,25116944,4290,,1678.0,5.3445992474243604e-05,3066.16666666666,9.766050094841679e-05,4652.833333333329,0.000148197434634829,6147000,9837166.66666666,16425271.666666599,,,,,,,,,,120.0,11669.306453341202,1900-02-01 05:31:13.072000,0.36763110276975,2020-03-26 00:00:00
DIC,Công ty Cổ phần Đầu tư và Thương mại DIC,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,26585840,26084560,26084944.0,22171876,1510,,379410.0,0.0145453862361488,393453.33333333296,0.0150837634728488,369584.08333333296,0.0141684829123395,704161500,915762833.333333,792828954.166666,,,,,,,,,,250.0,11945.5395617149,1900-01-03 19:42:29.397000,0.12640701512048,2020-03-26 00:00:00
DIG,Tổng Công ty Cổ phần Đầu tư Phát triển Xây dựng,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,314943601,314943601,302286624.733333,188966160,11000,,1477394.0,0.00469097957637183,1241071.5,0.00394061506904533,992793.333333333,0.00328427807286922,17556276000,15385140333.3333,12894767216.6666,,,,,,,,,,246.0,13388.956934848899,1900-02-13 18:24:49.135000,0.8215725880310419,2020-03-26 00:00:00
DLG,Công ty Cổ phần Tập đoàn Đức Long Gia Lai,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,299309720,299309720,299309720.0,224482290,1650,,8638045.5,0.028859889682166,8103483.5,0.027073906921566002,6281050.66666666,0.0209851209197839,15550044000,15441508666.6666,11386028954.1666,,,,,,,,,,533.0,10443.0004737242,1900-01-04 15:56:47.600000,0.158000567380188,2020-03-26 00:00:00
DMC,Công ty Cổ phần Xuất nhập khẩu Y tế DOMESCO,HOSE,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,34727465,34727465,34727742.0,5209120,46500,,5024.0,0.00014466935608458602,4720.666666666661,0.00013593467495155902,3508.25,0.000101021540646092,269518500,297885833.333333,228186008.33333302,,,,,,,,,,4953.0,27021.475610449503,1900-01-09 09:18:13.461000,1.7208534674552602,2020-03-26 00:00:00
DPG,Công ty Cổ phần Đạt Phương,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,44999810,44999810,44999810.0,24749895,23400,,356969.5,0.00793268904913154,264768.666666666,0.00588377299074522,201191.41666666602,0.00447093924766941,9181008000,7431505166.666659,6854950720.83333,,,,,,,,,,13525.0,34759.7807876008,1900-01-01 14:14:23.015000,0.673191817376105,2020-03-26 00:00:00
DPM,Tổng Công ty Cổ phần Phân bón và Hóa chất Dầu khí,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",391400000,391334260,391334260.0,156533704,11550,,800384.5,0.00204527071051739,464607.0,0.00118723824487025,394604.5,0.00100835664119977,9358131500,5547732166.66666,5032482400.0,,,,,,,,,,2506.0,23126.6802800236,1900-01-04 00:05:07.103000,0.49942317099340106,2020-03-26 00:00:00
DPR,Công ty Cổ phần Cao su Đồng Phú,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",43000000,40124790,40124790.0,18056155,36000,,37824.0,0.000942659139150634,36215.3333333333,0.0009025675482247589,60095.1666666666,0.0014977066962011901,1379765000,1385623000.0,2402324700.0,,,,,,,,,,5120.0,51057.4699372325,1900-01-07 05:58:12.573000,0.7050878166163841,2020-03-26 00:00:00
DQC,Công ty Cổ phần Bóng đèn Điện Quang,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng gia dụng,Thiết bị gia dụng,34359416,27558066,28048737.222222198,12401130,15100,,80988.5,0.0029388310485939,33128.0,0.00120211628784109,27409.3333333333,0.000977203826189283,1226525000,498482166.66666603,441284120.833333,,,,,,,,,,11204.0,39500.011820871805,1900-01-01 13:24:43.836000,0.38227836661104797,2020-03-26 00:00:00
DRC,Công ty Cổ phần Cao su Đà Nẵng,HOSE,Hàng Tiêu dùng,Ô tô và phụ tùng,Ô tô và phụ tùng,Lốp xe,118792605,118792605,118792605.0,59396303,16600,,414173.5,0.00348652594999495,488827.83333333296,0.00411496854819652,405278.58333333296,0.0034116482531327,7988336500,11151926500.0,9331396433.33333,,,,,,,,,,4246.0,18486.9869327349,1900-01-03 21:49:52.207000,0.897928908610104,2020-03-26 00:00:00
DRH,Công ty Cổ phần DRH Holdings,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,60999933,60424933,60891877.444444396,54382439,3770,,1109512.5,0.0183618325236703,986870.1666666659,0.0163321681575826,741416.1666666659,0.0121759452620443,6070623000,4516295666.66666,3502512942.5,,,,,,,,,,621.0,11020.319171038702,1900-01-06 03:59:55.753000,0.342095355088036,2020-03-26 00:00:00
DRL,Công ty Cổ phần Thủy điện - Điện lực 3,HOSE,Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,9500000,9500000,9500000.0,6221000,52300,,1128.5,0.00011878947368421001,1528.83333333333,0.000160929824561403,1460.91666666666,0.000153780701754385,58952000,80426666.66666658,77793516.66666658,,,,,,,,,,3582.0,11524.8788051578,1900-01-14 14:24:21.289000,4.538008675335781,2020-03-26 00:00:00
DSN,Công ty Cổ phần Công viên nước Đầm Sen,HOSE,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Dịch vụ giải trí,12083009,12083009,12083009.0,7249805,42500,,9133.5,0.000755896151364283,9854.666666666659,0.0008155805119955349,6659.25,0.000551125137786457,415375500,517796666.66666603,363144158.333333,,,,,,,,,,8080.0,19668.0171002366,1900-01-05 06:14:00.871000,2.16086857070551,2020-03-26 00:00:00
DTA,Công ty Cổ phần Đệ Tam,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,17200000,18059832,18059832.0,8126924,4050,,9654.5,0.000534584153385258,13552.0,0.0007503945773138969,8334.83333333333,0.00046151222964495596,37064000,63210666.666666605,40660074.166666605,,,,,,,,,,60.0,10162.110704100001,1900-03-07 01:08:54.036000,0.39853925212269,2020-03-26 00:00:00
DTL,Công ty Cổ phần Đại Thiên Lộc,HOSE,Nguyên vật liệu,Tài nguyên Cơ bản,Kim loại,Thép và sản phẩm thép,61435604,60630984,60640984.0,9094648,16000,,967.5,1.59571878299055e-05,438.0,7.224029219120039e-06,232.416666666666,3.83266647959846e-06,16453500,7146000.0,3927220.83333333,,,,,,,,,,120.0,13258.758884294499,1900-05-28 23:48:18.263000,1.2067494506557899,2020-03-26 00:00:00
DTT,Công ty Cổ phần Kỹ nghệ Đô Thành,HOSE,Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",8151820,8151820,8151820.0,1451461,12600,,259.0,3.17720459970902e-05,175.833333333333,2.15698253069048e-05,263.75,3.23547379603573e-05,2946000,2143833.33333333,3219916.66666666,,,,,,,,,,399.0,14055.1092051836,1900-01-31 13:31:49.606000,0.8964711562221821,2020-03-26 00:00:00
DVP,Công ty Cổ phần Đầu tư và Phát triển Cảng Đình Vũ,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",40000000,40000000,40000000.0,14000000,30700,,16946.5,0.0004236625,12664.0,0.00031660000000000005,15737.833333333301,0.00039344583333333303,549251000,434923166.66666603,585703341.666666,,,,,,,,,,5699.0,20050.637748625,1900-01-05 09:17:24.230000,1.5311233679888898,2020-03-26 00:00:00
DXG,Công ty Cổ phần Tập đoàn Đất Xanh,HOSE,Tài chính,Bất động sản,Bất động sản,Bất động sản,520034667,518796292,450254516.502777,415037034,9400,,2348453.0,0.00452673435838666,2127083.0,0.00410003508660389,1870424.91666666,0.0041541502597123295,27104495500,25880760833.3333,25335637041.6666,,,,,,,,,,2346.0,13370.1348546933,1900-01-04 04:48:48.979000,0.703059475626777,2020-03-26 00:00:00
DXV,Công ty Cổ phần VICEM Vật liệu Xây dựng Đà Nẵng,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,9900000,9900000,9900000.0,3465000,2700,,571.0,5.76767676767676e-05,1994.6666666666601,0.000201481481481481,6224.33333333333,0.0006287205387205379,1608000,6397666.66666666,23665698.333333302,,,,,,,,,,476.0,10884.8976358585,1900-01-05 05:22:45.510000,0.248050104863207,2020-03-26 00:00:00
E1VFVN30,Quỹ ETF VFMVN30,HOSE,Tài chính,Dịch vụ tài chính,Quỹ đầu tư,Quỹ đầu tư,459500000,459500000,459500000.0,459500000,10700,,1868598.0,0.00406658977149075,1220256.16666666,0.00265561733768589,957423.1666666659,0.00208361951396445,22504832500,16088403833.3333,13275459979.1666,,,,,,,,,,0.0,,1900-01-01 03:34:40.270000,0.0,2020-03-26 00:00:00
EIB,Ngân hàng Thương mại Cổ phần Xuất nhập khẩu Việt Nam,HOSE,Ngân hàng,Ngân hàng,Ngân hàng,Ngân hàng,1235522904,1229432904,1229432900.0,1045017968,15400,,302758.5,0.000246258660407546,179939.5,0.00014635975612378702,144059.5,0.000117175569321432,4968146500,3040811833.33333,2457411725.0,,,,,,,,,,277.0,10618.7647351578,1900-02-24 19:29:35.077000,1.4502628492193401,2020-03-26 00:00:00
ELC,Công ty Cổ phần Đầu tư Phát triển Công nghệ điện tử - Viễn thông,HOSE,Công nghệ Thông tin,Công nghệ Thông tin,Thiết bị và Phần cứng,Thiết bị viễn thông,50928243,50618648,50618648.0,25309324,4450,,91435.0,0.00180635010243655,111988.166666666,0.00221238952622098,61822.8333333333,0.0012213450136663699,474505000,726626166.666666,396716951.66666603,,,,,,,,,,1694.0,17973.0122525069,1900-01-02 15:12:50.877000,0.24759344385242302,2020-03-26 00:00:00
EMC,Công ty Cổ phần Cơ điện Thủ Đức,HOSE,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,15297333,15297333,14266887.7194444,6118933,12000,,2.0,1.30741744328897e-07,233.333333333333,1.5253203505037899e-05,254.5,1.78385086505685e-05,11500,2893666.66666666,3116095.83333333,,,,,,,,,,403.9,10766.5950230397,1900-01-29 17:02:38.033000,1.11455850009411,2020-03-26 00:00:00
EVE,Công ty Cổ phần Everpia,HOSE,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng May mặc,41979773,38047973,38047973.0,30438378,8100,,36639.0,0.000962968513460625,20158.0,0.000529804833492706,22327.916666666602,0.000586835904942075,330150000,191552666.666666,232160362.5,,,,,,,,,,3072.0,29458.7292129017,1900-01-02 16:22:25.469000,0.274960944223368,2020-03-26 00:00:00
EVG,Công ty Cổ phần Đầu tư Everland,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,60000000,60000000,60000000.0,39000000,2360,,488463.5,0.00814105833333333,604512.0,0.010075200000000001,562931.833333333,0.00938219722222222,1225130000,1508496833.3333302,1456794434.16666,,,,,,,,,,0.0,10087.8175421133,1900-01-30 11:15:16.414000,0.233945547701252,2020-03-26 00:00:00
FCM,Công ty Cổ phần Khoáng sản FECON,HOSE,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Vật liệu xây dựng & Nội thất,41000000,41000000,41000000.0,16400000,6000,,2627.5,6.408536585365849e-05,3810.66666666666,9.29430894308943e-05,7179.75,0.00017511585365853602,15197500,23226500.0,47174050.0,,,,,,,,,,747.0,10726.746482829201,1900-01-10 00:20:57.090000,0.55934947372947,2020-03-26 00:00:00
