Ticker,Share,Update,Date
TVD,44962864.0,2019-09-30,2019Q3
VAT,4544953.0,2019-09-30,2019Q3
VCBS,0.0,2019-09-30,2019Q3
VCV,11007183.0,2019-09-30,2019Q3
VKC,19279000.0,2019-09-30,2019Q3
VLF,11959982.0,2019-09-30,2019Q3
VMD,15440268.0,2019-09-30,2019Q3
VNF,8376750.0,2019-09-30,2019Q3
VOS,140000000.0,2019-09-30,2019Q3
VSI,13199997.0,2019-09-30,2019Q3
VTF,104531952.0,2019-09-30,2019Q3
VTI,4279763.0,2019-09-30,2019Q3
WCS,2500000.0,2019-09-30,2019Q3
WSB,14500000.0,2019-09-30,2019Q3
ABSC,39700000.0,2019-09-30,2019Q3
ACBS,0.0,2019-09-30,2019Q3
AGRB,0.0,2019-09-30,2019Q3
BAB,550000000.0,2019-09-30,2019Q3
BGM,45753840.0,2019-09-30,2019Q3
BIC,117276895.0,2019-09-30,2019Q3
BSI,122064929.0,2019-09-30,2019Q3
BVB,300000000.0,2019-09-30,2019Q3
BVN,5000000.0,2019-09-30,2019Q3
C21,17484015.0,2019-09-30,2019Q3
C47,17020130.0,2019-09-30,2019Q3
CCL,47499885.0,2019-09-30,2019Q3
CI5,2699922.0,2019-09-30,2019Q3
CIG,31539947.0,2019-09-30,2019Q3
CNG,26999673.0,2019-09-30,2019Q3
CTV,2000000.0,2019-09-30,2019Q3
CTX,78907276.0,2019-09-30,2019Q3
CZC,5602590.0,2019-09-30,2019Q3
D11,6551965.0,2019-09-30,2019Q3
D26,1000000.0,2019-09-30,2019Q3
DASC,50000000.0,2019-09-30,2019Q3
DIH,5910262.0,2019-09-30,2019Q3
DLC,4780080.0,2019-09-30,2019Q3
DLD,9307415.0,2019-09-30,2019Q3
DNL,4310000.0,2019-09-30,2019Q3
DNM,4377605.0,2019-09-30,2019Q3
EAB,500000000.0,2019-09-30,2019Q3
EVS,60000400.0,2019-09-30,2019Q3
FBA,3414900.0,2019-09-30,2019Q3
FCB,0.0,2019-09-30,2019Q3
FDG,13200000.0,2019-09-30,2019Q3
FDT,3054500.0,2019-09-30,2019Q3
GFC,8480000.0,2019-09-30,2019Q3
GHC,20500000.0,2019-09-30,2019Q3
GMX,5314448.0,2019-09-30,2019Q3
H11,1060000.0,2019-09-30,2019Q3
HASC,15000000.0,2019-09-30,2019Q3
HOT,7999937.0,2019-09-30,2019Q3
HPR,4800000.0,2019-09-30,2019Q3
HU3,9999944.0,2019-09-30,2019Q3
I40,1539120.0,2019-09-30,2019Q3
IDI,197953420.0,2019-09-30,2019Q3
INC,2000000.0,2019-09-30,2019Q3
JVC,112500171.0,2019-09-30,2019Q3
KCE,1500000.0,2019-09-30,2019Q3
KEVS,0.0,2019-09-30,2019Q3
L14,18481730.0,2019-09-30,2019Q3
MASC,30000000.0,2019-09-30,2019Q3
MBS,122116495.0,2019-09-30,2019Q3
MCF,10777838.0,2019-09-30,2019Q3
MDB,375000000.0,2019-09-30,2019Q3
MDF,55113595.0,2019-09-30,2019Q3
MDG,10324781.0,2019-09-30,2019Q3
MHBB,336921100.0,2019-09-30,2019Q3
MSGS,0.0,2019-09-30,2019Q3
MSI,110707860.0,2019-09-30,2019Q3
MTH,4787910.0,2019-09-30,2019Q3
NDN,47932398.0,2019-09-30,2019Q3
NKG,181999868.0,2019-09-30,2019Q3
NOS,19525932.0,2019-09-30,2019Q3
NSP,5000000.0,2019-09-30,2019Q3
NVSC,18700000.0,2019-09-30,2019Q3
PGB,300000000.0,2019-09-30,2019Q3
PGI,88717773.0,2019-09-30,2019Q3
PNSC,34000000.0,2019-09-30,2019Q3
PPE,2000000.0,2019-09-30,2019Q3
PSG,35000000.0,2019-09-30,2019Q3
PTB,47299441.0,2019-09-30,2019Q3
PTI,80395709.0,2019-09-30,2019Q3
PXA,15000000.0,2019-09-30,2019Q3
SASC,100000000.0,2019-09-30,2019Q3
SBBS,0.0,2019-09-30,2019Q3
SBTN,3976160.0,2019-09-30,2019Q3
SDI,119995800.0,2019-09-30,2019Q3
SDV,5000000.0,2019-09-30,2019Q3
SEAB,768800000.0,2019-09-30,2019Q3
SGBTB,56576236.0,2019-09-30,2019Q3
SNTB,6000000.0,2019-09-30,2019Q3
SST,4000000.0,2019-09-30,2019Q3
STSC,0.0,2019-09-30,2019Q3
STT,8000000.0,2019-09-30,2019Q3
SVN,21000000.0,2019-09-30,2019Q3
SWC,67100000.0,2019-09-30,2019Q3
TB,750000000.0,2019-09-30,2019Q3
TCBS,105820105.0,2019-09-30,2019Q3
THG,13199769.0,2019-09-30,2019Q3
TIS,183988900.0,2019-09-30,2019Q3
TNY,3000000.0,2019-09-30,2019Q3
TVSI,108000000.0,2019-09-30,2019Q3
VBB,419019904.0,2019-09-30,2019Q3
VCA,15187322.0,2019-09-30,2019Q3
VCF,26579135.0,2019-09-30,2019Q3
VCI,164349986.0,2019-09-30,2019Q3
VDT,1965440.0,2019-09-30,2019Q3
VIE,1561244.0,2019-09-30,2019Q3
VISC,15000000.0,2019-09-30,2019Q3
VNSC,18500000.0,2019-09-30,2019Q3
VPBS,350000000.0,2019-09-30,2019Q3
VTNB,0.0,2019-09-30,2019Q3
WEB,0.0,2019-09-30,2019Q3
AASC,3500000.0,2019-09-30,2019Q3
AC4,2940862.0,2019-09-30,2019Q3
AGM,18200000.0,2019-09-30,2019Q3
AMC,2850000.0,2019-09-30,2019Q3
ANPHU,0.0,2019-09-30,2019Q3
APSC,5861940.0,2019-09-30,2019Q3
ART,96922509.0,2019-09-30,2019Q3
ASA,10000000.0,2019-09-30,2019Q3
ASIAGF,24008000.0,2019-09-30,2019Q3
ASIAS,5600000.0,2019-09-30,2019Q3
ATSC,4100000.0,2019-09-30,2019Q3
BETA,40000000.0,2019-09-30,2019Q3
BRC,12374997.0,2019-09-30,2019Q3
CASC,0.0,2019-09-30,2019Q3
CBVS,13500000.0,2019-09-30,2019Q3
CLP,8000000.0,2019-09-30,2019Q3
DDSC,13500000.0,2019-09-30,2019Q3
DHL,5500000.0,2019-09-30,2019Q3
DHM,31396180.0,2019-09-30,2019Q3
DNSE,7500000.0,2019-09-30,2019Q3
DRL,9500000.0,2019-09-30,2019Q3
DSC,6000000.0,2019-09-30,2019Q3
DTDS,13500000.0,2019-09-30,2019Q3
ECCS,15000000.0,2019-09-30,2019Q3
EIC,36677145.0,2019-09-30,2019Q3
EMC,15297333.0,2019-09-30,2019Q3
FCN,119538893.0,2019-09-30,2019Q3
FLC,709997807.0,2019-09-30,2019Q3
FSC,100000000.0,2019-09-30,2019Q3
GAS,1913950000.0,2019-09-30,2019Q3
GLSC,13500000.0,2019-09-30,2019Q3
GSP,30000000.0,2019-09-30,2019Q3
HBBS,15000000.0,2019-09-30,2019Q3
HBSC,5000000.0,2019-09-30,2019Q3
HFT,10000000.0,2019-09-30,2019Q3
HFX,1270000.0,2019-09-30,2019Q3
HHS,249744063.0,2019-09-30,2019Q3
HRSC,11053846.0,2019-09-30,2019Q3
HSSC,5000000.0,2019-09-30,2019Q3
HVSC,5020000.0,2019-09-30,2019Q3
IRSC,30000000.0,2019-09-30,2019Q3
ITQ,23843305.0,2019-09-30,2019Q3
JSIC,10000000.0,2019-09-30,2019Q3
KHL,12000000.0,2019-09-30,2019Q3
KVSC,13500000.0,2019-09-30,2019Q3
LAS,112856400.0,2019-09-30,2019Q3
LCM,24632809.0,2019-09-30,2019Q3
LKW,2500000.0,2019-09-30,2019Q3
LTG,80593340.0,2019-09-30,2019Q3
LVSC,12500000.0,2019-09-30,2019Q3
MED,6280095.0,2019-09-30,2019Q3
MEF,3706193.0,2019-09-30,2019Q3
MHBS,17000000.0,2019-09-30,2019Q3
MTC,5165000.0,2019-09-30,2019Q3
NASC,14600000.0,2019-09-30,2019Q3
NAVS,4600000.0,2019-09-30,2019Q3
NBS,3153200.0,2019-09-30,2019Q3
NNG,52245508.0,2019-09-30,2019Q3
NNT,9490841.0,2019-09-30,2019Q3
NSIC,17000000.0,2019-09-30,2019Q3
NTW,10000000.0,2019-09-30,2019Q3
PCSC,3500000.0,2019-09-30,2019Q3
PGSC,15500000.0,2019-09-30,2019Q3
PID,4000000.0,2019-09-30,2019Q3
PJS,9000000.0,2019-09-30,2019Q3
PLX,1170813235.0,2019-09-30,2019Q3
PTK,21600000.0,2019-09-30,2019Q3
QNS,356939955.0,2019-09-30,2019Q3
ROSE,5500000.0,2019-09-30,2019Q3
RUBSE,4000000.0,2019-09-30,2019Q3
SAB,641281186.0,2019-09-30,2019Q3
SGPP,0.0,2019-09-30,2019Q3
SII,64516000.0,2019-09-30,2019Q3
SJCS,5300000.0,2019-09-30,2019Q3
SLS,9791945.0,2019-09-30,2019Q3
SPI,16815000.0,2019-09-30,2019Q3
STK,70726944.0,2019-09-30,2019Q3
STV,11000000.0,2019-09-30,2019Q3
SVT,10526937.0,2019-09-30,2019Q3
TDS,12225393.0,2019-09-30,2019Q3
TND,16000000.0,2019-09-30,2019Q3
TNS,20000000.0,2019-09-30,2019Q3
TSSC,4100000.0,2019-09-30,2019Q3
TVB,48574680.0,2019-09-30,2019Q3
TVN,678000000.0,2019-09-30,2019Q3
VCFC,60000000.0,2019-09-30,2019Q3
VDSE,13500000.0,2019-09-30,2019Q3
VE4,1028000.0,2019-09-30,2019Q3
VE8,1800000.0,2019-09-30,2019Q3
VFSC,13500000.0,2019-09-30,2019Q3
VGSC,33900000.0,2019-09-30,2019Q3
VIETS,0.0,2019-09-30,2019Q3
VNAI,50000000.0,2019-09-30,2019Q3
VNIS,0.0,2019-09-30,2019Q3
VQSC,4500000.0,2019-09-30,2019Q3
VSEC,13500000.0,2019-09-30,2019Q3
VSMC,20000000.0,2019-09-30,2019Q3
VSVN,0.0,2019-09-30,2019Q3
VTSC,7000000.0,2019-09-30,2019Q3
VTSS,13800000.0,2019-09-30,2019Q3
ADCC,14000000.0,2019-09-30,2019Q3
AFX,35000000.0,2019-09-30,2019Q3
AVC,75052052.0,2019-09-30,2019Q3
BBL,14800000.0,2019-09-30,2019Q3
BHP,9179290.0,2019-09-30,2019Q3
BIDIPHAR,0.0,2019-09-30,2019Q3
BIDVF,0.0,2019-09-30,2019Q3
BLI,59999474.0,2019-09-30,2019Q3
BSHC,0.0,2019-09-30,2019Q3
CASUCO,0.0,2019-09-30,2019Q3
CAT,9748579.0,2019-09-30,2019Q3
CAV,57600000.0,2019-09-30,2019Q3
CLL,34000000.0,2019-09-30,2019Q3
CMFC,60492100.0,2019-09-30,2019Q3
COIMEX,8008620.0,2019-09-30,2019Q3
DAKFO,0.0,2019-09-30,2019Q3
DAS,4200000.0,2019-09-30,2019Q3
DHP,9492200.0,2019-09-30,2019Q3
DOMENAL,0.0,2019-09-30,2019Q3
DONGTAM,0.0,2019-09-30,2019Q3
DVC,9046637.0,2019-09-30,2019Q3
EIN,30407161.0,2019-09-30,2019Q3
EUPW,0.0,2019-09-30,2019Q3
EVF,250000000.0,2019-09-30,2019Q3
EXIMLAND,0.0,2019-09-30,2019Q3
FCM,41000000.0,2019-09-30,2019Q3
FISC,85000000.0,2019-09-30,2019Q3
FIT,254730247.0,2019-09-30,2019Q3
FPTT,0.0,2019-09-30,2019Q3
GDIC,0.0,2019-09-30,2019Q3
GEX,488244000.0,2019-09-30,2019Q3
GSC,37492000.0,2019-09-30,2019Q3
HAR,101350100.0,2019-09-30,2019Q3
HC3,17095758.0,2019-09-30,2019Q3
HEM,38549019.0,2019-09-30,2019Q3
HES,9297450.0,2019-09-30,2019Q3
HJC,12853052.0,2019-09-30,2019Q3
HLD,20000000.0,2019-09-30,2019Q3
HSM,20500000.0,2019-09-30,2019Q3
HTG,22500000.0,2019-09-30,2019Q3
HU4,15000000.0,2019-09-30,2019Q3
HUUTOAN,0.0,2019-09-30,2019Q3
ICAP,0.0,2019-09-30,2019Q3
IETCO,0.0,2019-09-30,2019Q3
ING,20809702.0,2019-09-30,2019Q3
IPA,87294748.0,2019-09-30,2019Q3
KGU,1489573.0,2019-09-30,2019Q3
KLF,165352561.0,2019-09-30,2019Q3
KSK,23888000.0,2019-09-30,2019Q3
KSQ,30000000.0,2019-09-30,2019Q3
LEC,26100000.0,2019-09-30,2019Q3
LIBERTY,0.0,2019-09-30,2019Q3
LLM,79726104.0,2019-09-30,2019Q3
MCH,704924604.0,2019-09-30,2019Q3
MCJ,5000000.0,2019-09-30,2019Q3
MIG,130000000.0,2019-09-30,2019Q3
MLG,101671663.0,2019-09-30,2019Q3
MLN,47365332.0,2019-09-30,2019Q3
MNB,18200000.0,2019-09-30,2019Q3
MWG,442736036.0,2019-09-30,2019Q3
NDX,5687557.0,2019-09-30,2019Q3
NLG,249702575.0,2019-09-30,2019Q3
NVOIL,0.0,2019-09-30,2019Q3
PDV,47600000.0,2019-09-30,2019Q3
PEQ,4965514.0,2019-09-30,2019Q3
PME,75011625.0,2019-09-30,2019Q3
PSD,30619923.0,2019-09-30,2019Q3
PVB,21599998.0,2019-09-30,2019Q3
PVH,21000000.0,2019-09-30,2019Q3
PVID,0.0,2019-09-30,2019Q3
PVP,94275028.0,2019-09-30,2019Q3
PVY,59489787.0,2019-09-30,2019Q3
PXC,28068900.0,2019-09-30,2019Q3
SCS,57555700.0,2019-09-30,2019Q3
SHA,27579200.0,2019-09-30,2019Q3
SID,100000000.0,2019-09-30,2019Q3
SPH,10000000.0,2019-09-30,2019Q3
SSN,39600000.0,2019-09-30,2019Q3
THMILK,380000000.0,2019-09-30,2019Q3
THS,2700000.0,2019-09-30,2019Q3
TIP,26003143.0,2019-09-30,2019Q3
TKRC,117269886.0,2019-09-30,2019Q3
TNMG,0.0,2019-09-30,2019Q3
TTPC,0.0,2019-09-30,2019Q3
TTZ,7570444.0,2019-09-30,2019Q3
VCX,26530000.0,2019-09-30,2019Q3
VDAC,0.0,2019-09-30,2019Q3
VDP,12762504.0,2019-09-30,2019Q3
VGG,44100000.0,2019-09-30,2019Q3
VGI,3043811200.0,2019-09-30,2019Q3
VNDB,0.0,2019-09-30,2019Q3
VNN,5726698.0,2019-09-30,2019Q3
VRG,25894868.0,2019-09-30,2019Q3
VTG,18644500.0,2019-09-30,2019Q3
VTIC,23000000.0,2019-09-30,2019Q3
VTX,20972321.0,2019-09-30,2019Q3
VVN,55000000.0,2019-09-30,2019Q3
XKCT,11700000.0,2019-09-30,2019Q3
XMCT,0.0,2019-09-30,2019Q3
XPH,12972475.0,2019-09-30,2019Q3
ABC,20389000.0,2019-09-30,2019Q3
ATC,8002000.0,2019-09-30,2019Q3
AUM,1000000.0,2019-09-30,2019Q3
BAL,2000000.0,2019-09-30,2019Q3
BT1,5250000.0,2019-09-30,2019Q3
BTD,6412291.0,2019-09-30,2019Q3
CCH,1000000.0,2019-09-30,2019Q3
CDG,3464911.0,2019-09-30,2019Q3
CEC,5977036.0,2019-09-30,2019Q3
CH5,3732450.0,2019-09-30,2019Q3
CHC,2720000.0,2019-09-30,2019Q3
CIE,1000000.0,2019-09-30,2019Q3
CKIC,0.0,2019-09-30,2019Q3
CLM,11000000.0,2019-09-30,2019Q3
CMK,1432578.0,2019-09-30,2019Q3
CNC,11364325.0,2019-09-30,2019Q3
CXC,1000719.0,2019-09-30,2019Q3
DC1,3149965.0,2019-09-30,2019Q3
DCD,11294323.0,2019-09-30,2019Q3
DCF,4880530.0,2019-09-30,2019Q3
DHD,6000000.0,2019-09-30,2019Q3
DLT,2500056.0,2019-09-30,2019Q3
DLTS,0.0,2019-09-30,2019Q3
DNG,3000000.0,2019-09-30,2019Q3
DOP,4719950.0,2019-09-30,2019Q3
DSG,30000000.0,2019-09-30,2019Q3
DTH,7467221.0,2019-09-30,2019Q3
DTN,2200000.0,2019-09-30,2019Q3
EAD,2877800.0,2019-09-30,2019Q3
GEC,2000000.0,2019-09-30,2019Q3
H22,3904490.0,2019-09-30,2019Q3
HBH,16000000.0,2019-09-30,2019Q3
HCB,5250000.0,2019-09-30,2019Q3
HEC,4200000.0,2019-09-30,2019Q3
HHA,5896100.0,2019-09-30,2019Q3
HIS,6393253.0,2019-09-30,2019Q3
HLB,3000000.0,2019-09-30,2019Q3
HMG,9000000.0,2019-09-30,2019Q3
HMS,8000000.0,2019-09-30,2019Q3
HPI,60000000.0,2019-09-30,2019Q3
HQM,32000000.0,2019-09-30,2019Q3
HU6,7500000.0,2019-09-30,2019Q3
ICL,9879506.0,2019-09-30,2019Q3
IDN,1100000.0,2019-09-30,2019Q3
IFC,9000000.0,2019-09-30,2019Q3
KAL,3450000.0,2019-09-30,2019Q3
KCB,8000000.0,2019-09-30,2019Q3
KHD,1717410.0,2019-09-30,2019Q3
KLM,0.0,2019-09-30,2019Q3
LGM,7400000.0,2019-09-30,2019Q3
LMR,10000000.0,2019-09-30,2019Q3
LSG,90000000.0,2019-09-30,2019Q3
LVN,4100000.0,2019-09-30,2019Q3
MCS,3680000.0,2019-09-30,2019Q3
MVY,5969946.0,2019-09-30,2019Q3
NAC,2835000.0,2019-09-30,2019Q3
NAS,8315482.0,2019-09-30,2019Q3
NCS,17948210.0,2019-09-30,2019Q3
NFC,15731260.0,2019-09-30,2019Q3
NTS,0.0,2019-09-30,2019Q3
OLC,1890540.0,2019-09-30,2019Q3
PAP,90000000.0,2019-09-30,2019Q3
PBC,18000000.0,2019-09-30,2019Q3
PIC,33339891.0,2019-09-30,2019Q3
PNG,9000000.0,2019-09-30,2019Q3
PNT,9282272.0,2019-09-30,2019Q3
PPH,74670891.0,2019-09-30,2019Q3
PRO,3000000.0,2019-09-30,2019Q3
PSE,12500000.0,2019-09-30,2019Q3
PSW,17000000.0,2019-09-30,2019Q3
PTE,12130776.0,2019-09-30,2019Q3
PXH,30000000.0,2019-09-30,2019Q3
QPH,18583100.0,2019-09-30,2019Q3
RBC,9903708.0,2019-09-30,2019Q3
SCI,12099968.0,2019-09-30,2019Q3
SGR,45539907.0,2019-09-30,2019Q3
SKG,63331735.0,2019-09-30,2019Q3
STJ,4200000.0,2019-09-30,2019Q3
TEC,1660340.0,2019-09-30,2019Q3
TMD,4513859.0,2019-09-30,2019Q3
TQN,3599980.0,2019-09-30,2019Q3
TTT,4570210.0,2019-09-30,2019Q3
TVI,0.0,2019-09-30,2019Q3
TVM,2400000.0,2019-09-30,2019Q3
TVP,11087782.0,2019-09-30,2019Q3
UEM,2438100.0,2019-09-30,2019Q3
UPC,3400000.0,2019-09-30,2019Q3
V45,8000000.0,2019-09-30,2019Q3
VCP,56999993.0,2019-09-30,2019Q3
VCW,75000000.0,2019-09-30,2019Q3
VDADN,8100000.0,2019-09-30,2019Q3
VEE,10185820.0,2019-09-30,2019Q3
VGT,500000000.0,2019-09-30,2019Q3
VIN,25500000.0,2019-09-30,2019Q3
VLAND,0.0,2019-09-30,2019Q3
VLC,63101000.0,2019-09-30,2019Q3
VMA,2700000.0,2019-09-30,2019Q3
VMS,8999998.0,2019-09-30,2019Q3
VNP,19428913.0,2019-09-30,2019Q3
VNY,8249987.0,2019-09-30,2019Q3
ACM,51000000.0,2019-09-30,2019Q3
ACV,2177057336.0,2019-09-30,2019Q3
AGX,10800000.0,2019-09-30,2019Q3
AMD,163504874.0,2019-09-30,2019Q3
APF,16535887.0,2019-09-30,2019Q3
ASD,4000000.0,2019-09-30,2019Q3
BAM,30000000.0,2019-09-30,2019Q3
BCG,108005760.0,2019-09-30,2019Q3
BCP,6000000.0,2019-09-30,2019Q3
BFC,57167993.0,2019-09-30,2019Q3
BHN,231800000.0,2019-09-30,2019Q3
BII,57680000.0,2019-09-30,2019Q3
BRS,4541950.0,2019-09-30,2019Q3
BSP,12500000.0,2019-09-30,2019Q3
C71,5000000.0,2019-09-30,2019Q3
CDO,31504975.0,2019-09-30,2019Q3
CEO,257339985.0,2019-09-30,2019Q3
CKD,31000000.0,2019-09-30,2019Q3
CKH,1037626.0,2019-09-30,2019Q3
CNH,24539049.0,2019-09-30,2019Q3
CPI,36505000.0,2019-09-30,2019Q3
CSV,44200000.0,2019-09-30,2019Q3
CTR,60698835.0,2019-09-30,2019Q3
CTT,4697351.0,2019-09-30,2019Q3
DCM,529400000.0,2019-09-30,2019Q3
DDV,146109900.0,2019-09-30,2019Q3
DGC,129362743.0,2019-09-30,2019Q3
DGW,41800278.0,2019-09-30,2019Q3
DP3,8600000.0,2019-09-30,2019Q3
DPS,31085257.0,2019-09-30,2019Q3
E1VFVN30,426400000.0,2019-09-30,2019Q3
FID,23539958.0,2019-09-30,2019Q3
FRC,3000000.0,2019-09-30,2019Q3
FUESSV50,13600000.0,2019-09-30,2019Q3
G20,14400000.0,2019-09-30,2019Q3
GCC,0.0,2019-09-30,2019Q3
GSM,28562000.0,2019-09-30,2019Q3
GTC,1032243.0,2019-09-30,2019Q3
GTN,250000000.0,2019-09-30,2019Q3
HAH,48209698.0,2019-09-30,2019Q3
HKB,51599999.0,2019-09-30,2019Q3
HKP,4000000.0,2019-09-30,2019Q3
HNG,1108553895.0,2019-09-30,2019Q3
HPD,8306590.0,2019-09-30,2019Q3
HVA,5650000.0,2019-09-30,2019Q3
HVN,1418290847.0,2019-09-30,2019Q3
ICN,5000000.0,2019-09-30,2019Q3
ISH,45000000.0,2019-09-30,2019Q3
ITS,16200000.0,2019-09-30,2019Q3
KSG,0.0,2019-09-30,2019Q3
KTL,19200000.0,2019-09-30,2019Q3
KVC,49500000.0,2019-09-30,2019Q3
LAI,8550000.0,2019-09-30,2019Q3
LDG,240149911.0,2019-09-30,2019Q3
MCI,3500000.0,2019-09-30,2019Q3
MFS,7062979.0,2019-09-30,2019Q3
NCT,26165732.0,2019-09-30,2019Q3
NDF,7853800.0,2019-09-30,2019Q3
NHP,27576490.0,2019-09-30,2019Q3
NMK,2700000.0,2019-09-30,2019Q3
NQB,17230204.0,2019-09-30,2019Q3
NTC,16000000.0,2019-09-30,2019Q3
PBP,4799516.0,2019-09-30,2019Q3
PCE,10000000.0,2019-09-30,2019Q3
PDB,8909981.0,2019-09-30,2019Q3
PEN,5000000.0,2019-09-30,2019Q3
PHP,326960000.0,2019-09-30,2019Q3
PMJ,1800000.0,2019-09-30,2019Q3
PMP,4200000.0,2019-09-30,2019Q3
QBS,69329928.0,2019-09-30,2019Q3
RCC,15457383.0,2019-09-30,2019Q3
RCD,4850062.0,2019-09-30,2019Q3
SAS,133451910.0,2019-09-30,2019Q3
SDF,68600000.0,2019-09-30,2019Q3
SFG,47897333.0,2019-09-30,2019Q3
SFT,3000000.0,2019-09-30,2019Q3
SGP,216278461.0,2019-09-30,2019Q3
SHG,27000000.0,2019-09-30,2019Q3
SMN,4405000.0,2019-09-30,2019Q3
TA9,12419787.0,2019-09-30,2019Q3
TBD,28190049.0,2019-09-30,2019Q3
TDA,0.0,2019-09-30,2019Q3
TL4,14658338.0,2019-09-30,2019Q3
TOP,25350000.0,2019-09-30,2019Q3
TSJ,74797400.0,2019-09-30,2019Q3
TTB,46826954.0,2019-09-30,2019Q3
TVC,40016607.0,2019-09-30,2019Q3
VAF,37665348.0,2019-09-30,2019Q3
VASS,0.0,2019-09-30,2019Q3
VMI,10949999.0,2019-09-30,2019Q3
VPS,24460792.0,2019-09-30,2019Q3
VT8,7549491.0,2019-09-30,2019Q3
VTE,15600000.0,2019-09-30,2019Q3
VTH,5000000.0,2019-09-30,2019Q3
VTJ,11400000.0,2019-09-30,2019Q3
VTK,4159905.0,2019-09-30,2019Q3
VTM,3279797.0,2019-09-30,2019Q3
VTT,10500000.0,2019-09-30,2019Q3
X78,0.0,2019-09-30,2019Q3
XMD,4000000.0,2019-09-30,2019Q3
AGP,12835177.0,2019-09-30,2019Q3
BDW,12410800.0,2019-09-30,2019Q3
BSG,60000000.0,2019-09-30,2019Q3
BSR,3100499616.0,2019-09-30,2019Q3
BTU,3600000.0,2019-09-30,2019Q3
BVHL,0.0,2019-09-30,2019Q3
BWS,80000000.0,2019-09-30,2019Q3
CC1,109815800.0,2019-09-30,2019Q3
CCR,24453617.0,2019-09-30,2019Q3
CDN,99000000.0,2019-09-30,2019Q3
CGP,10735708.0,2019-09-30,2019Q3
CIEN1,0.0,2019-09-30,2019Q3
CKG,50000000.0,2019-09-30,2019Q3
CMP,32405415.0,2019-09-30,2019Q3
CXH,1885306.0,2019-09-30,2019Q3
DAT,46005413.0,2019-09-30,2019Q3
DGL,99785463.0,2019-09-30,2019Q3
DOFI,273647387.0,2019-09-30,2019Q3
FOX,248742469.0,2019-09-30,2019Q3
FRT,78981792.0,2019-09-30,2019Q3
HHV,7937500.0,2019-09-30,2019Q3
HNB,9500000.0,2019-09-30,2019Q3
HND,500000000.0,2019-09-30,2019Q3
HNF,18820500.0,2019-09-30,2019Q3
HNP,5000000.0,2019-09-30,2019Q3
HOANGTHACH,0.0,2019-09-30,2019Q3
HPM,3800000.0,2019-09-30,2019Q3
HPW,74206940.0,2019-09-30,2019Q3
ISG,8800000.0,2019-09-30,2019Q3
KLTC,6957153.0,2019-09-30,2019Q3
KPF,18017896.0,2019-09-30,2019Q3
L45,4800000.0,2019-09-30,2019Q3
LAW,12200000.0,2019-09-30,2019Q3
LQN,1893540.0,2019-09-30,2019Q3
M10,30239756.0,2019-09-30,2019Q3
MBG,41840000.0,2019-09-30,2019Q3
MKT,3200000.0,2019-09-30,2019Q3
MOBIF,1500000000.0,2019-09-30,2019Q3
MPJSC,2000000.0,2019-09-30,2019Q3
MPT,17107164.0,2019-09-30,2019Q3
MSR,899309122.0,2019-09-30,2019Q3
MTA,110113591.0,2019-09-30,2019Q3
MVB,105000000.0,2019-09-30,2019Q3
NAF,56798783.0,2019-09-30,2019Q3
NAP,21517200.0,2019-09-30,2019Q3
NCP,196980622.0,2019-09-30,2019Q3
NDP,11100000.0,2019-09-30,2019Q3
NPH,2000000.0,2019-09-30,2019Q3
NVL,937276674.0,2019-09-30,2019Q3
PC1,159323497.0,2019-09-30,2019Q3
PCC,11500000.0,2019-09-30,2019Q3
PCN,3924550.0,2019-09-30,2019Q3
PHUMYHUNG,0.0,2019-09-30,2019Q3
PHYTO,9500000.0,2019-09-30,2019Q3
PIS,27500000.0,2019-09-30,2019Q3
PMB,12000000.0,2019-09-30,2019Q3
PPY,8240000.0,2019-09-30,2019Q3
PROCONCO,0.0,2019-09-30,2019Q3
PVO,8900000.0,2019-09-30,2019Q3
QSP,10792275.0,2019-09-30,2019Q3
QTP,450000000.0,2019-09-30,2019Q3
S4A,42200000.0,2019-09-30,2019Q3
SDX,2500000.0,2019-09-30,2019Q3
SGN,33540591.0,2019-09-30,2019Q3
SGO,20000000.0,2019-09-30,2019Q3
SLC,9200000.0,2019-09-30,2019Q3
SRT,50310000.0,2019-09-30,2019Q3
SUNGROUP,0.0,2019-09-30,2019Q3
SVJ,20901862.0,2019-09-30,2019Q3
TCC,0.0,2019-09-30,2019Q3
TEDIN,12500000.0,2019-09-30,2019Q3
TEG,32383642.0,2019-09-30,2019Q3
TFC,16829994.0,2019-09-30,2019Q3
THAIGROUP,0.0,2019-09-30,2019Q3
THW,4998000.0,2019-09-30,2019Q3
TONDA,0.0,2019-09-30,2019Q3
TPS,5000000.0,2019-09-30,2019Q3
TRS,3034387.0,2019-09-30,2019Q3
TTGROUP,0.0,2019-09-30,2019Q3
TTL,41853700.0,2019-09-30,2019Q3
TVAM,2500000.0,2019-09-30,2019Q3
TVT,21000000.0,2019-09-30,2019Q3
UPH,13294641.0,2019-09-30,2019Q3
VEF,166604050.0,2019-09-30,2019Q3
VGC,448350000.0,2019-09-30,2019Q3
VHI,0.0,2019-09-30,2019Q3
VICEM,0.0,2019-09-30,2019Q3
VICEMHP,0.0,2019-09-30,2019Q3
VIETRACIMEX,0.0,2019-09-30,2019Q3
VIETTEL,0.0,2019-09-30,2019Q3
VJC,523838594.0,2019-09-30,2019Q3
VLG,14162130.0,2019-09-30,2019Q3
